Id;Costes (€);Inicio Real;Descripción;Nombre Centro;Tipo Trabajo;Equipo;Desc. Equipo;Desc. Estado;Urgencia;Especialidad;Contratista;Personal;Sector;Familia;Fecha cierre;Factura;Estado;Contrato;CCAA;Centro de Servicio;Fecha Planificada;Tipo de Trabajo
1136;273;20/09/2024;Revision MENSUAL CLIMATIZACION  (>70 kW);TRES CANTOS;PRV;771AAC;Climatizacion;Facturada;No Urgente;Sin Asignar;ASIME;0;CX2818;AAC;01/10/2024;FCTASM2401493;90;34;Comunidad de Madrid;771;20/09/2024;PRV
1135;273;09/12/2024;Revision MENSUAL CLIMATIZACION  (>70 kW);PINTO;PRV;759AAC;Climatizacion;Facturada;No Urgente;Sin Asignar;ASIME;0;CI2808;AAC;09/12/2024;FCTASM2500041;90;34;Comunidad de Madrid;759;20/12/2024;PRV
1134;273;11/11/2024;Revision MENSUAL CLIMATIZACION  (>70 kW);PINTO;PRV;759AAC;Climatizacion;Facturada;No Urgente;Sin Asignar;ASIME;0;CI2808;AAC;11/11/2024;FCTASM2401649;90;34;Comunidad de Madrid;759;20/11/2024;PRV
1133;273;17/10/2024;Revision MENSUAL CLIMATIZACION  (>70 kW);PINTO;PRV;759AAC;Climatizacion;Facturada;No Urgente;Sin Asignar;ASIME;0;CI2808;AAC;17/10/2024;FCTASM2401493;90;34;Comunidad de Madrid;759;20/10/2024;PRV
1132;273;20/09/2024;Revision MENSUAL CLIMATIZACION  (>70 kW);PINTO;PRV;759AAC;Climatizacion;Facturada;No Urgente;Sin Asignar;ASIME;0;CI2808;AAC;20/09/2024;FCTASM2401348;90;34;Comunidad de Madrid;759;20/09/2024;PRV
1131;273;03/12/2024;Revision MENSUAL CLIMATIZACION  (>70 kW);LEGAZPI;PRV;754AAC;Climatizacion;Facturada;No Urgente;Sin Asignar;ASIME;0;CF2806;AAC;03/12/2024;FCTASM2500041;90;34;Comunidad de Madrid;754;20/12/2024;PRV
1130;273;05/11/2024;Revision MENSUAL CLIMATIZACION  (>70 kW);LEGAZPI;PRV;754AAC;Climatizacion;Facturada;No Urgente;Sin Asignar;ASIME;0;CF2806;AAC;05/11/2024;FCTASM2401649;90;34;Comunidad de Madrid;754;20/11/2024;PRV
1129;273;15/10/2024;Revision MENSUAL CLIMATIZACION  (>70 kW);LEGAZPI;PRV;754AAC;Climatizacion;Facturada;No Urgente;Sin Asignar;ASIME;0;CF2806;AAC;15/10/2024;FCTASM2401493;90;34;Comunidad de Madrid;754;20/10/2024;PRV
1128;273;16/09/2024;Revision MENSUAL CLIMATIZACION  (>70 kW);LEGAZPI;PRV;754AAC;Climatizacion;Facturada;No Urgente;Sin Asignar;ASIME;0;CF2806;AAC;16/09/2024;FCTASM2401348;90;34;Comunidad de Madrid;754;20/09/2024;PRV
1127;273;16/12/2024;Revision MENSUAL CLIMATIZACION  (>70 kW);LAS ROZAS;PRV;767AAC;Climatizacion;Facturada;No Urgente;Sin Asignar;ASIME;0;CR2821;AAC;16/12/2024;FCTASM2500041;90;34;Comunidad de Madrid;767;20/12/2024;PRV
1126;273;14/11/2024;Revision MENSUAL CLIMATIZACION  (>70 kW);LAS ROZAS;PRV;767AAC;Climatizacion;Facturada;No Urgente;Sin Asignar;ASIME;0;CR2821;AAC;14/11/2024;FCTASM2401649;90;34;Comunidad de Madrid;767;20/11/2024;PRV
1125;273;20/10/2024;Revision MENSUAL CLIMATIZACION  (>70 kW);LAS ROZAS;PRV;767AAC;Climatizacion;Facturada;No Urgente;Sin Asignar;ASIME;0;CR2821;AAC;29/10/2024;FCTASM2401493;90;34;Comunidad de Madrid;767;20/10/2024;PRV
1124;273;20/09/2024;Revision MENSUAL CLIMATIZACION  (>70 kW);LAS ROZAS;PRV;767AAC;Climatizacion;Facturada;No Urgente;Sin Asignar;ASIME;0;CR2821;AAC;02/10/2024;FCTASM2401493;90;34;Comunidad de Madrid;767;20/09/2024;PRV
1119;273;09/12/2024;Revision MENSUAL CLIMATIZACION  (>70 kW);COLLADO VILLALBA;PRV;769AAC;Climatizacion;Facturada;No Urgente;Sin Asignar;ASIME;0;CT2826;AAC;09/12/2024;FCTASM2500041;90;34;Comunidad de Madrid;769;20/12/2024;PRV
1118;273;08/11/2024;Revision MENSUAL CLIMATIZACION  (>70 kW);COLLADO VILLALBA;PRV;769AAC;Climatizacion;Facturada;No Urgente;Sin Asignar;ASIME;0;CT2826;AAC;08/11/2024;FCTASM2401649;90;34;Comunidad de Madrid;769;20/11/2024;PRV
1117;273;24/10/2024;Revision MENSUAL CLIMATIZACION  (>70 kW);COLLADO VILLALBA;PRV;769AAC;Climatizacion;Facturada;No Urgente;Sin Asignar;ASIME;0;CT2826;AAC;24/10/2024;FCTASM2401493;90;34;Comunidad de Madrid;769;20/10/2024;PRV
1116;273;01/10/2024;Revision MENSUAL CLIMATIZACION  (>70 kW);COLLADO VILLALBA;PRV;769AAC;Climatizacion;Facturada;No Urgente;Sin Asignar;ASIME;0;CT2826;AAC;01/10/2024;FCTASM2401493;90;34;Comunidad de Madrid;769;20/09/2024;PRV
1115;273;19/12/2024;Revision MENSUAL CLIMATIZACION  (>70 kW);CIUDAD LINEAL;PRV;752AAC;Climatizacion;Facturada;No Urgente;Sin Asignar;ASIME;0;CC2803;AAC;19/12/2024;FCTASM2500041;90;34;Comunidad de Madrid;752;20/12/2024;PRV
1114;273;05/11/2024;Revision MENSUAL CLIMATIZACION  (>70 kW);CIUDAD LINEAL;PRV;752AAC;Climatizacion;Facturada;No Urgente;Sin Asignar;ASIME;0;CC2803;AAC;05/11/2024;FCTASM2401649;90;34;Comunidad de Madrid;752;20/11/2024;PRV
1113;273;22/10/2024;Revision MENSUAL CLIMATIZACION  (>70 kW);CIUDAD LINEAL;PRV;752AAC;Climatizacion;Facturada;No Urgente;Sin Asignar;ASIME;0;CC2803;AAC;22/10/2024;FCTASM2401493;90;34;Comunidad de Madrid;752;20/10/2024;PRV
1112;273;15/10/2024;Revision MENSUAL CLIMATIZACION  (>70 kW);CIUDAD LINEAL;PRV;752AAC;Climatizacion;Facturada;No Urgente;Sin Asignar;ASIME;0;CC2803;AAC;15/10/2024;FCTASM2401493;90;34;Comunidad de Madrid;752;20/09/2024;PRV
1110;273;11/11/2024;Revision MENSUAL CLIMATIZACION  (>70 kW);MADRID - FRANCISCO SILVELA;PRV;755AAC;Climatizacion;Facturada;No Urgente;Sin Asignar;ASIME;0;CG2801;AAC;11/11/2024;FCTASM2401649;90;34;Comunidad de Madrid;755;20/11/2024;PRV
1109;273;21/10/2024;Revision MENSUAL CLIMATIZACION  (>70 kW);MADRID - FRANCISCO SILVELA;PRV;755AAC;Climatizacion;Facturada;No Urgente;Sin Asignar;ASIME;0;CG2801;AAC;21/10/2024;FCTASM2401493;90;34;Comunidad de Madrid;755;20/10/2024;PRV
1108;273;20/09/2024;Revision MENSUAL CLIMATIZACION  (>70 kW);MADRID - FRANCISCO SILVELA;PRV;755AAC;Climatizacion;Facturada;No Urgente;Sin Asignar;ASIME;0;CG2801;AAC;11/10/2024;FCTASM2401493;90;34;Comunidad de Madrid;755;20/09/2024;PRV
1107;273;16/12/2024;Revision MENSUAL CLIMATIZACION  (>70 kW);ARGANDA DEL REY;PRV;764AAC;Climatizacion;Facturada;No Urgente;Sin Asignar;ASIME;0;CN2817;AAC;16/12/2024;FCTASM2500041;90;34;Comunidad de Madrid;764;20/12/2024;PRV
1106;273;13/11/2024;Revision MENSUAL CLIMATIZACION  (>70 kW);ARGANDA DEL REY;PRV;764AAC;Climatizacion;Facturada;No Urgente;Sin Asignar;ASIME;0;CN2817;AAC;13/11/2024;FCTASM2401649;90;34;Comunidad de Madrid;764;20/11/2024;PRV
1105;273;22/10/2024;Revision MENSUAL CLIMATIZACION  (>70 kW);ARGANDA DEL REY;PRV;764AAC;Climatizacion;Facturada;No Urgente;Sin Asignar;ASIME;0;CN2817;AAC;22/10/2024;FCTASM2401493;90;34;Comunidad de Madrid;764;20/10/2024;PRV
1104;273;20/09/2024;Revision MENSUAL CLIMATIZACION  (>70 kW);ARGANDA DEL REY;PRV;764AAC;Climatizacion;Facturada;No Urgente;Sin Asignar;ASIME;0;CN2817;AAC;24/10/2024;FCTASM2401493;90;34;Comunidad de Madrid;764;20/09/2024;PRV
1103;273;16/12/2024;Revision MENSUAL CLIMATIZACION  (>70 kW);OFICINAS ELOY GONZALO;PRV;750AAC;Climatizacion;Facturada;No Urgente;Sin Asignar;ASIME;0;CA2823;AAC;26/12/2024;FCTASM2500041;90;34;Comunidad de Madrid;750;20/12/2024;PRV
1102;273;04/11/2024;Revision MENSUAL CLIMATIZACION  (>70 kW);OFICINAS ELOY GONZALO;PRV;750AAC;Climatizacion;Facturada;No Urgente;Sin Asignar;ASIME;0;CA2823;AAC;04/11/2024;FCTASM2401649;90;34;Comunidad de Madrid;750;20/11/2024;PRV
1101;273;29/10/2024;Revision MENSUAL CLIMATIZACION  (>70 kW);OFICINAS ELOY GONZALO;PRV;750AAC;Climatizacion;Facturada;No Urgente;Sin Asignar;ASIME;0;CA2823;AAC;29/10/2024;FCTASM2401649;90;34;Comunidad de Madrid;750;20/10/2024;PRV
1100;273;25/09/2024;Revision MENSUAL CLIMATIZACION  (>70 kW);OFICINAS ELOY GONZALO;PRV;750AAC;Climatizacion;Facturada;No Urgente;Sin Asignar;ASIME;0;CA2823;AAC;22/10/2024;FCTASM2401493;90;34;Comunidad de Madrid;750;20/09/2024;PRV
1099;225,21;12/09/2024;Es necesario la adecuacion del un techo fijo de un wc del c.a. Girona tras una rep. clima.;GIRONA;COR;229DIM;DIE - Mantenimiento;Facturada;No Urgente;Sin Asignar;NWC;0;FH1701;DEP;10/10/2024;409;90;52;Cataluña;229;12/09/2024;COR
1098;2743,31;12/09/2024;Es necesario la actualizacion del cableado electrico de los termos c.a. Olot.;OLOT;COR;231DIM;DIE - Mantenimiento;Facturada;No Urgente;Sin Asignar;CLE01;0;FT1704;DEP;18/11/2024;11242000005024F;90;7;Cataluña;231;12/09/2024;COR
1095;145,9;01/10/2024;Revision ANUAL PCI;ALCALA DE HENARES;PRV;751PCI;PCI;Facturada;No Urgente;Sin Asignar;JOM02;0;CB2802;PCI;01/10/2024;10409413_J;90;9;Comunidad de Madrid;751;23/10/2024;PRV
1094;145,9;01/10/2024;Revision TRIMESTRAL PCI;COLLADO VILLALBA;PRV;769PCI;PCI;Facturada;No Urgente;Sin Asignar;JOM02;0;CT2826;PCI;01/10/2024;10409413_J;90;9;Comunidad de Madrid;769;19/10/2024;PRV
1093;170,22;30/09/2024;Revision TRIMESTRAL PCI;LEGAZPI;PRV;754PCI;PCI;Facturada;No Urgente;Sin Asignar;JOM02;0;CF2806;PCI;30/09/2024;10409413_J;90;9;Comunidad de Madrid;754;17/10/2024;PRV
1092;170,22;29/10/2024;Revision TRIMESTRAL PCI;OFICINAS ELOY GONZALO;PRV;750PCI;PCI;Facturada;No Urgente;Sin Asignar;JOM02;0;CA2823;PCI;29/10/2024;10409413_J;90;9;Comunidad de Madrid;750;12/10/2024;PRV
1091;109,43;25/10/2024;Revision TRIMESTRAL PCI;HUMANES;PRV;770PCI;PCI;Facturada;No Urgente;Sin Asignar;JOM02;0;CU2827;PCI;29/10/2024;10409413_J;90;9;Comunidad de Madrid;770;12/10/2024;PRV
1090;170,22;01/10/2024;Revision TRIMESTRAL PCI;CHAMARTIN;PRV;763PCI;PCI;Facturada;No Urgente;Sin Asignar;JOM02;0;CM2828;PCI;01/10/2024;10409413_J;90;9;Comunidad de Madrid;763;05/10/2024;PRV
1089;109,43;09/10/2024;Revision TRIMESTRAL PCI;LAS ROZAS;PRV;767PCI;PCI;Facturada;No Urgente;Sin Asignar;JOM02;0;CR2821;PCI;14/10/2024;10409413_J;90;9;Comunidad de Madrid;767;02/10/2024;PRV
1088;109,43;01/10/2024;Revision TRIMESTRAL PCI;MERCAMADRID;PRV;765PCI;PCI;Facturada;No Urgente;Sin Asignar;JOM02;0;CO2825;PCI;11/10/2024;10409413_J;90;9;Comunidad de Madrid;765;02/10/2024;PRV
1087;109,43;30/09/2024;Revision ANUAL PCI;CIUDAD LINEAL;PRV;752PCI;PCI;Facturada;No Urgente;Sin Asignar;JOM02;0;CC2803;PCI;30/09/2024;10409413_J;90;9;Comunidad de Madrid;752;02/10/2024;PRV
1086;170,22;01/10/2024;Revision TRIMESTRAL PCI;TRES CANTOS;PRV;771PCI;PCI;Facturada;No Urgente;Sin Asignar;JOM02;0;CX2818;PCI;01/10/2024;10409413_J;90;9;Comunidad de Madrid;771;02/10/2024;PRV
1085;109,43;30/09/2024;Revision ANUAL PCI;ALCOBENDAS;PRV;762PCI;PCI;Facturada;No Urgente;Sin Asignar;JOM02;0;CL2811;PCI;30/09/2024;10409413_J;90;9;Comunidad de Madrid;762;02/10/2024;PRV
1084;145,9;30/09/2024;Revision ANUAL PCI;ARGANDA DEL REY;PRV;764PCI;PCI;Facturada;No Urgente;Sin Asignar;JOM02;0;CN2817;PCI;30/09/2024;10409413_J;90;9;Comunidad de Madrid;764;02/10/2024;PRV
1083;145,9;02/10/2024;Revision ANUAL PCI;GETAFE;PRV;766PCI;PCI;Facturada;No Urgente;Sin Asignar;JOM02;0;CP2814;PCI;02/10/2024;10409413_J;90;9;Comunidad de Madrid;766;01/10/2024;PRV
1082;170,22;02/10/2024;Revision ANUAL PCI;PINTO;PRV;759PCI;PCI;Facturada;No Urgente;Sin Asignar;JOM02;0;CI2808;PCI;02/10/2024;10409413_J;90;9;Comunidad de Madrid;759;01/10/2024;PRV
1081;109,43;03/10/2024;Revision TRIMESTRAL PCI;VALDEMORO;PRV;768PCI;PCI;Facturada;No Urgente;Sin Asignar;JOM02;0;CS2813;PCI;03/10/2024;10409413_J;90;9;Comunidad de Madrid;768;01/10/2024;PRV
1079;145,9;02/10/2024;Revision ANUAL PCI;TORREJON DE ARDOZ;PRV;760PCI;PCI;Facturada;No Urgente;Sin Asignar;JOM02;0;CJ2809;PCI;02/10/2024;10409413_J;90;9;Comunidad de Madrid;760;28/09/2024;PRV
1077;109,43;30/09/2024;Revision TRIMESTRAL PCI;VILLAVERDE ALTO;PRV;761PCI;PCI;Facturada;No Urgente;Sin Asignar;JOM02;0;CK2810;PCI;30/09/2024;10409413_J;90;9;Comunidad de Madrid;761;28/09/2024;PRV
1076;145,9;30/09/2024;Revision ANUAL PCI;MOSTOLES NUEVO;PRV;757PCI;PCI;Facturada;No Urgente;Sin Asignar;JOM02;0;CH2807;PCI;30/09/2024;10409413_J;90;9;Comunidad de Madrid;757;28/12/2024;PRV
1073;170,22;24/09/2024;Revision TRIMESTRAL PCI;MADRID - FRANCISCO SILVELA;PRV;755PCI;PCI;Validada Gestor;No Urgente;Sin Asignar;JOM02;0;CG2801;PCI;03/10/2024;;80;9;Comunidad de Madrid;755;24/09/2024;PRV
1072;109,43;30/10/2024;Revision TRIMESTRAL PCI;FUENLABRADA;PRV;753PCI;PCI;Facturada;No Urgente;Sin Asignar;JOM02;0;CE2805;PCI;30/10/2024;10409413_J;90;9;Comunidad de Madrid;753;27/11/2024;PRV
1071;109,43;27/08/2024;Revision TRIMESTRAL PCI;FUENLABRADA;PRV;753PCI;PCI;Facturada;No Urgente;Sin Asignar;JOM02;0;CE2805;PCI;28/08/2024;10407212_J;90;9;Comunidad de Madrid;753;27/08/2024;PRV
1070;145,9;01/08/2024;Revision TRIMESTRAL PCI;GRAN CANARIA SUR;PRV;101PCI;PCI;Facturada;No Urgente;Sin Asignar;JOM04;0;ED3502;PCI;01/08/2024;10408479_J;90;9;Canarias;101;11/10/2024;PRV
1069;170,22;27/08/2024;Revision TRIMESTRAL PCI;LAS PALMAS;PRV;100PCI;PCI;Facturada;No Urgente;Sin Asignar;JOM04;0;EB3501;PCI;27/08/2024;10408479_J;90;9;Canarias;100;10/10/2024;PRV
1068;109,43;19/12/2024;Revision TRIMESTRAL PCI;LAS PALMAS - LANZAROTE;PRV;102PCI;PCI;Facturada;No Urgente;Sin Asignar;JOM04;0;EF3503;PCI;19/12/2024;10501734_J;90;9;Canarias;102;13/12/2024;PRV
1067;109,43;26/09/2024;Revision TRIMESTRAL PCI;LAS PALMAS - LANZAROTE;PRV;102PCI;PCI;Facturada;No Urgente;Sin Asignar;JOM04;0;EF3503;PCI;26/09/2024;10408479_J;90;9;Canarias;102;13/09/2024;PRV
1066;109,43;10/12/2024;Revision TRIMESTRAL PCI;SANTA CRUZ DE PALMA;PRV;108PCI;PCI;Validada Gestor;No Urgente;Sin Asignar;JOM04;0;EH3802;PCI;10/12/2024;;80;9;Canarias;108;12/12/2024;PRV
1065;109,43;24/09/2024;Revision TRIMESTRAL PCI;SANTA CRUZ DE PALMA;PRV;108PCI;PCI;Facturada;No Urgente;Sin Asignar;JOM04;0;EH3802;PCI;24/09/2024;10408479_J;90;9;Canarias;108;12/09/2024;PRV
1064;109,43;11/11/2024;Revision TRIMESTRAL PCI;SANTA CRUZ DE TENERIFE;PRV;105PCI;PCI;Facturada;No Urgente;Sin Asignar;JOM04;0;EC3801;PCI;11/11/2024;10501734_J;90;9;Canarias;105;05/12/2024;PRV
1063;109,43;01/09/2024;Revision TRIMESTRAL PCI;SANTA CRUZ DE TENERIFE;PRV;105PCI;PCI;Facturada;No Urgente;Sin Asignar;JOM04;0;EC3801;PCI;01/09/2024;10408479_J;90;9;Canarias;105;05/09/2024;PRV
1061;145,9;27/09/2024;Revision TRIMESTRAL PCI;SANTA CRUZ DE TENERIFE 2;PRV;106PCI;PCI;Facturada;No Urgente;Sin Asignar;JOM04;0;EC3803;PCI;16/10/2024;10408479_J;90;9;Canarias;106;05/09/2024;PRV
1060;109,43;03/12/2024;Revision TRIMESTRAL PCI;TELDE;PRV;104PCI;PCI;Facturada;No Urgente;Sin Asignar;JOM04;0;EI3506;PCI;03/12/2024;10501734_J;90;9;Canarias;104;24/11/2024;PRV
1059;109,43;11/09/2024;Revision TRIMESTRAL PCI;TELDE;PRV;104PCI;PCI;Facturada;No Urgente;Sin Asignar;JOM04;0;EI3506;PCI;11/11/2024;10408479_J;90;9;Canarias;104;24/08/2024;PRV
1058;109,43;26/11/2024;Revision TRIMESTRAL PCI;TENERIFE SUR;PRV;107PCI;PCI;Facturada;No Urgente;Sin Asignar;JOM04;0;EE3804;PCI;26/11/2024;10501734_J;90;9;Canarias;107;22/11/2024;PRV
1057;109,43;11/09/2024;Revision TRIMESTRAL PCI;TENERIFE SUR;PRV;107PCI;PCI;Facturada;No Urgente;Sin Asignar;JOM04;0;EE3804;PCI;11/09/2024;10408479_J;90;9;Canarias;107;22/08/2024;PRV
1056;109,43;01/11/2024;Revision TRIMESTRAL PCI;LAS PALMAS - PUERTO DE LA LUZ;PRV;103PCI;PCI;Facturada;No Urgente;Sin Asignar;JOM04;0;EG3504;PCI;26/11/2024;10501734_J;90;9;Canarias;103;02/11/2024;PRV
1055;109,43;19/08/2024;Revision TRIMESTRAL PCI;LAS PALMAS - PUERTO DE LA LUZ;PRV;103PCI;PCI;Facturada;No Urgente;Sin Asignar;JOM04;0;EG3504;PCI;19/08/2024;10408479_J;90;9;Canarias;103;02/08/2024;PRV
1053;;12/09/2024;AIRE ACONDICIONADO - COLOCAR NUEVO DIFUSOR - AVENIDA LA SALLE Nº 19;SANTA CRUZ DE TENERIFE 2;COR;106AAC;Climatizacion;No Realizada;Urgente;Sin Asignar;MON01;0;EC3803;AAC;10/02/2025;;NA;36;Canarias;106;12/09/2024;COR
1052;32,87;12/09/2024;LUMINARIAS FUNDIDAS EN BAÑO ENFERMERIA;LOGROÑO;COR;700ELE;Electricidad;Facturada;No Urgente;Sin Asignar;VEE01;0;JG2601;ELE;14/10/2024;FVR202518000109;90;8;La Rioja;700;12/09/2024;COR
1051;109,43;15/11/2024;Revision TRIMESTRAL PCI;MERIDA;PRV;552PCI;PCI;Facturada;No Urgente;Sin Asignar;JOM02;0;DW0603;PCI;15/11/2024;10410246_J;90;9;Extremadura;552;12/12/2024;PRV
1050;109,43;08/10/2024;Revision TRIMESTRAL PCI;VILLANUEVA DE LA SERENA;PRV;551PCI;PCI;Facturada;No Urgente;Sin Asignar;JOM02;0;DT0602;PCI;08/10/2024;10410246_J;90;9;Extremadura;551;12/10/2024;PRV
1049;109,43;06/11/2024;Revision TRIMESTRAL PCI;BADAJOZ;PRV;550PCI;PCI;Facturada;No Urgente;Sin Asignar;JOM02;0;DC0601;PCI;26/11/2024;10410246_J;90;9;Extremadura;550;12/10/2024;PRV
1048;109,43;13/11/2024;Revision TRIMESTRAL PCI;CACERES;PRV;553PCI;PCI;Facturada;No Urgente;Sin Asignar;JOM02;0;DD1001;PCI;13/11/2024;10410246_J;90;9;Extremadura;553;12/10/2024;PRV
1047;;12/09/2024;AIRE ACONDICIONADO - AVENIDA LA SALLE Nº19;SANTA CRUZ DE TENERIFE 2;COR;106AAC;Climatizacion;No Realizada;No Urgente;CLIMA;MON01;0;EC3803;AAC;23/06/2025;;NA;36;Canarias;106;12/09/2024;COR
1038;81,45;12/09/2024;Es necesario ir Urgente a revisar la puerta automatica de entrada al centro, c.a. Mollet.;MOLLET DEL VALLES;COR;206DIM;DIE - Mantenimiento;Facturada;Crítica;Sin Asignar;NWC;0;BG0814;DEP;23/10/2024;409;90;52;Cataluña;206;12/09/2024;COR
1035;218,76;25/12/2024;Revision TRIMESTRAL BT;ALGECIRAS NUEVO;PRV;004ELE;Electricidad;Facturada;No Urgente;Sin Asignar;COMSA01;0;KB1102;ELE;10/01/2025;3120095;90;39;Andalucía;004;25/12/2024;PRV
1034;;20/12/2024;Revision TRIMESTRAL BT;POZOBLANCO;PRV;009ELE;Electricidad;Pendiente;No Urgente;Sin Asignar;COMSA01;0;KV1403;ELE;;;30;39;Andalucía;009;20/12/2024;PRV
1033;174,92;20/09/2024;Revision TRIMESTRAL BT;POZOBLANCO;PRV;009ELE;Electricidad;Facturada;No Urgente;Sin Asignar;COMSA01;0;KV1403;ELE;24/10/2024;GB24-03037;90;39;Andalucía;009;20/09/2024;PRV
1032;218,76;20/12/2024;Revision TRIMESTRAL BT;JEREZ DE LA FRONTERA;PRV;006ELE;Electricidad;Facturada;No Urgente;Sin Asignar;COMSA01;0;KI1103;ELE;02/01/2025;3120095;90;39;Andalucía;006;20/12/2024;PRV
1031;218,76;20/09/2024;Revision TRIMESTRAL BT;JEREZ DE LA FRONTERA;PRV;006ELE;Electricidad;Facturada;No Urgente;Sin Asignar;COMSA01;0;KI1103;ELE;30/10/2024;GB24-03397;90;39;Andalucía;006;20/09/2024;PRV
1029;174,92;20/12/2024;Revision TRIMESTRAL BT;JAEN;PRV;012ELE;Electricidad;Facturada;No Urgente;Sin Asignar;COMSA01;0;KH2301;ELE;10/01/2025;3120095;90;39;Andalucía;012;20/12/2024;PRV
1028;174,92;20/09/2024;Revision TRIMESTRAL BT;JAEN;PRV;012ELE;Electricidad;Facturada;No Urgente;Sin Asignar;COMSA01;0;KH2301;ELE;30/10/2024;GB24-03037;90;39;Andalucía;012;20/09/2024;PRV
1027;174,92;20/12/2024;Revision TRIMESTRAL BT;HUELVA;PRV;011ELE;Electricidad;Facturada;No Urgente;Sin Asignar;COMSA01;0;KG2101;ELE;02/01/2025;3120095;90;39;Andalucía;011;20/12/2024;PRV
1026;174,92;20/09/2024;Revision TRIMESTRAL BT;HUELVA;PRV;011ELE;Electricidad;Facturada;No Urgente;Sin Asignar;COMSA01;0;KG2101;ELE;17/10/2024;GB24-03397;90;39;Andalucía;011;20/09/2024;PRV
1025;218,76;20/12/2024;Revision TRIMESTRAL BT;GRANADA;PRV;010ELE;Electricidad;Facturada;No Urgente;Sin Asignar;COMSA01;0;KF1801;ELE;13/01/2025;3120095;90;39;Andalucía;010;20/12/2024;PRV
1023;174,92;20/12/2024;Revision TRIMESTRAL BT;ECIJA;PRV;020ELE;Electricidad;Facturada;No Urgente;Sin Asignar;COMSA01;0;KO4103;ELE;10/01/2025;3120095;90;39;Andalucía;020;20/12/2024;PRV
1022;174,92;20/09/2024;Revision TRIMESTRAL BT;ECIJA;PRV;020ELE;Electricidad;Facturada;No Urgente;Sin Asignar;COMSA01;0;KO4103;ELE;25/10/2024;GB24-03397;90;39;Andalucía;020;20/09/2024;PRV
1021;218,76;16/12/2024;Revision TRIMESTRAL BT;CADIZ;PRV;005ELE;Electricidad;Facturada;No Urgente;Sin Asignar;COMSA01;0;KC1101;ELE;16/12/2024;3120095;90;39;Andalucía;005;20/12/2024;PRV
1020;218,76;20/09/2024;Revision TRIMESTRAL BT;CADIZ;PRV;005ELE;Electricidad;Facturada;No Urgente;Sin Asignar;COMSA01;0;KC1101;ELE;17/10/2024;3119118;90;39;Andalucía;005;20/09/2024;PRV
1019;218,76;20/12/2024;Revision TRIMESTRAL BT;OLULA DEL RIO;PRV;002ELE;Electricidad;Facturada;No Urgente;Sin Asignar;COMSA01;0;GK0402;ELE;13/01/2025;3120095;90;39;Andalucía;002;20/12/2024;PRV
1017;174,92;20/12/2024;Revision TRIMESTRAL BT;MELILLA;PRV;018ELE;Electricidad;Facturada;No Urgente;Sin Asignar;COMSA01;0;KK5201;ELE;13/01/2025;3120096;90;39;Melilla;018;20/12/2024;PRV
1016;174,92;20/09/2024;Revision TRIMESTRAL BT;MELILLA;PRV;018ELE;Electricidad;Facturada;No Urgente;Sin Asignar;COMSA01;0;KK5201;ELE;04/12/2024;3119115;90;39;Melilla;018;20/09/2024;PRV
1015;;20/12/2024;Revision TRIMESTRAL BT;MARBELLA;PRV;014ELE;Electricidad;Pendiente;No Urgente;Sin Asignar;COMSA01;0;KM2902;ELE;;;30;39;Andalucía;014;20/12/2024;PRV
1014;218,76;20/09/2024;Revision TRIMESTRAL BT;MARBELLA;PRV;014ELE;Electricidad;Facturada;No Urgente;Sin Asignar;COMSA01;0;KM2902;ELE;17/10/2024;GB24-03037;90;39;Andalucía;014;20/09/2024;PRV
1013;174,92;20/12/2024;Revision TRIMESTRAL BT;ALGECIRAS NUEVO;PRV;015ELE;Electricidad;Facturada;No Urgente;Sin Asignar;COMSA01;0;KB1102;ELE;10/01/2025;3122296;90;39;Andalucía;004;20/12/2024;PRV
1011;261,6;11/12/2024;Revision TRIMESTRAL BT;MALAGA;PRV;013ELE;Electricidad;Facturada;No Urgente;Sin Asignar;COMSA01;0;KJ2901;ELE;11/12/2024;3119118;90;39;Andalucía;013;20/12/2024;PRV
1010;261,6;20/09/2024;Revision TRIMESTRAL BT;MALAGA;PRV;013ELE;Electricidad;Facturada;No Urgente;Sin Asignar;COMSA01;0;KJ2901;ELE;10/01/2025;3120095;90;39;Andalucía;013;20/09/2024;PRV
1009;218,76;20/12/2024;Revision TRIMESTRAL BT;FUENGIROLA;PRV;016ELE;Electricidad;Facturada;No Urgente;Sin Asignar;COMSA01;0;KP2903;ELE;10/01/2025;3120095;90;39;Andalucía;016;20/12/2024;PRV
1008;218,76;20/09/2024;Revision TRIMESTRAL BT;FUENGIROLA;PRV;016ELE;Electricidad;Facturada;No Urgente;Sin Asignar;COMSA01;0;KP2903;ELE;17/10/2024;GB24-03037;90;39;Andalucía;016;20/09/2024;PRV
1007;218,76;20/12/2024;Revision TRIMESTRAL BT;CORDOBA 2;PRV;008ELE;Electricidad;Facturada;No Urgente;Sin Asignar;COMSA01;0;KE1402;ELE;10/01/2025;3120095;90;39;Andalucía;008;20/12/2024;PRV
1006;174,92;20/09/2024;Revision TRIMESTRAL BT;CORDOBA 2;PRV;008ELE;Electricidad;Facturada;No Urgente;Sin Asignar;COMSA01;0;KE1402;ELE;01/10/2024;GB24-02731;90;39;Andalucía;008;20/09/2024;PRV
